escenario,paso,enemigos,bombas,explosiones,powerups,caos,dificultad
Balanceado,56,1.2679869955774157,0.47581550752161766,0.21511544102357624,2.0542604751573688,0.015111270704661681,1.0083111988875637
Balanceado,57,1.259409516315648,0.4769171545957142,0.21523041236989435,2.076402557049671,0.013483293452681257,1.0074158113989748
Balanceado,58,1.2579362323994643,0.4765083395772662,0.2149921250609367,2.0999272087300396,0.011335755729363914,1.0062346656511503
Balanceado,59,1.2438100243857964,0.479064210896839,0.21596038263207173,2.1222859879179046,0.009404323847058513,1.0051723781158821
Balanceado,60,1.2356243995924228,0.4769687655883314,0.2174671648590351,2.1460205692513776,0.007913534512695193,1.0043524439819824
Balanceado,61,1.2270446717057504,0.4759551928666266,0.21754242498242454,2.1673339093705777,0.006494776199519414,1.0035721269097355
Balanceado,62,1.2200448395222105,0.4820216801753183,0.21060838039841823,2.1900672850032827,0.005873083232223468,1.0032301957777228
Balanceado,63,1.222412787059018,0.48599455253074175,0.21199522601652038,2.2125347683437595,0.005494801433906618,1.0030221407886486
Balanceado,64,1.2149665274873107,0.4842140846791904,0.21461045865507766,2.2376137682170083,0.0043459006413136495,1.0023902453527225
Balanceado,65,1.2059776893865624,0.4859106432011817,0.2148602030492632,2.2592924799239325,0.0035843021433455903,1.00197136617884
Balanceado,66,1.2300358695204547,0.4852202899676722,0.21702117316212505,2.2785265147297875,0.0025401310154787526,1.0013970720585135
Balanceado,67,1.220616934995252,0.4921620224686743,0.21674300024072785,2.3001305232721116,0.0016694900551937181,1.0009182195303565
Balanceado,68,1.2620854350880923,0.4867576013772701,0.21914564232571235,2.345943290442489,0.001464345140379558,1.000805389827209
Balanceado,69,1.2417928576338186,0.48464335028896954,0.22071682118874922,2.3692486126207597,0.0016877988594523317,1.000928289372699
Balanceado,70,1.226323070980831,0.4857691895403956,0.2182877554869271,2.3916810746720008,0.0017192280493049234,1.0009455754271177
Balanceado,71,1.2129854066342387,0.4843881542978676,0.21854330325944385,2.4117726344846706,0.0018279795265071402,1.001005388739579
Balanceado,72,1.2003341543659565,0.48078035849842315,0.22097485357622926,2.4331308431681045,0.0017917238461796802,1.0009854481153988
Balanceado,73,1.1897260490806973,0.4826644783006412,0.21663460098181378,2.450599333898536,0.0018094041823633908,1.0009951723002999
Balanceado,74,1.1800333302688222,0.4644798470196293,0.21884596412888876,2.4690252423990957,0.0015131384205581233,1.0008322261313067
Balanceado,75,1.1724094210468707,0.5074140538256011,0.18177695737409943,2.4887571048629034,0.0015164108637406122,1.0008340259750574
Balanceado,76,1.1652815306446889,0.49946884113327683,0.2122498757671669,2.5087674691612976,0.0015635213809962662,1.0008599367595479
Balanceado,77,1.1554756812611036,0.4957545529292034,0.21751840842635464,2.5280255793464246,0.001912968855117064,1.0010521328703144
Balanceado,78,1.1504848640385412,0.4932243595748064,0.2207960021317339,2.546519593044552,0.002040191836907151,1.0011221055102988
Balanceado,79,1.143959166811169,0.4918384996651902,0.22021958400980868,2.566271478476426,0.0016897553835832464,1.0009293654609708
Balanceado,80,1.140561833406374,0.48764874916075635,0.22329302183878175,2.5843143949935463,0.001555539985901226,1.0008555469922455
Balanceado,81,1.133977701271935,0.4859085677973256,0.22257816428806732,2.604415342732696,0.0013032391014807633,1.0007167815058144
Balanceado,82,1.1296330960305587,0.4814629862107336,0.22193143486295644,2.623279258946155,0.0007873674810793229,1.0004330521145937
Balanceado,83,1.1241811360069873,0.48497190843763066,0.21604375116641608,2.641468721246348,0.0004643084972197176,1.0002553696734708
Balanceado,84,1.1161202642021006,0.4834000421745746,0.21885150462259076,2.6604285661693376,0.000248379442642491,1.0001366086934533
Balanceado,85,1.1124341807771077,0.48229060140943425,0.21908847612974774,2.6787297294039427,0.000237767089697051,1.0001307718993333
Balanceado,86,1.1166528499317119,0.4810434495477688,0.21959432472602608,2.6946811406970745,0.00031320595825451463,1.00017226327704
Balanceado,87,1.1140112814508107,0.48074011925586474,0.21882675375298835,2.713680801047253,0.0,1.0
Balanceado,88,1.1100682228675056,0.48120637432732843,0.21897185826491147,2.730278991560244,0.0,1.0
Balanceado,89,1.1037449956620875,0.48523107051292536,0.21415733380371565,2.7506250570334596,0.0,1.0
Balanceado,90,1.1039206758668099,0.4843900217128808,0.21730997135093283,2.7678961160180164,0.0,1.0
Balanceado,91,1.102089640091809,0.4838307204701045,0.21881866806054298,2.7861283828505385,0.0,1.0
Balanceado,92,1.1013204095095384,0.48265926910363066,0.2172664357526192,2.80501934649976,0.0,1.0
Balanceado,93,1.0969707867520777,0.4834213808181852,0.2176874755192566,2.8219120864872638,0.0,1.0
